269 5.2376e-05 26 5 56.0128 1 
261 1.52216e-05 178 5 39.0748 1 
267 9.80395e-05 5 4 70.0117 1 
263 6.71254e-06 67 5 38.0683 1 
263 2.69263e-05 52 5 40.0544 1 
273 2.19942e-05 161 4 63.0431 1 
280 4.21469e-05 13 4 59.0206 1 
279 3.26334e-05 139 5 56.0146 1 
262 2.49479e-05 4 5 33.0897 1 
261 1.52216e-05 178 5 39.0748 1 
261 9.35187e-05 177 5 47.0444 1 
266 0 17 4 76.0315 1 
280 4.80999e-06 51 4 53.1051 1 
283 3.26334e-05 545 4 53.0089 1 
273 3.53329e-05 139 5 38.0544 1 
261 1.5221e-05 27 5 36.1097 1 
259 5.53899e-05 10 5 58.0444 1 
267 3.25584e-05 548 4 77.0319 1 
283 3.52524e-05 25 4 51.0969 1 
284 6.7128e-06 104 5 49.0468 1 
263 9.80776e-05 67 5 33.1437 1 
259 9.80765e-05 1 5 55.0708 1 
261 0.000118395 172 4 38.283 1 
263 2.19342e-05 227 4 16.4555 1 
283 2.49479e-05 50 4 27.3263 1 
287 1.24205e-05 129 4 55.0651 1 
278 6.73302e-06 7 5 56.0108 1 
262 2.68505e-05 4 5 33.0936 1 
261 5.54661e-05 171 4 65.0259 1 
269 2.19336e-05 206 4 26.3234 1 
278 3.52524e-05 65 4 39.1777 1 
291 4.84773e-06 138 4 59.0319 1 
262 6.61209e-05 20 5 32.2041 1 
252 0.00010619 53 5 25.3776 1 
252 0.000136093 45 5 50.253 1 
255 0.000326394 46 5 66.0675 1 
251 6.6592e-05 235 4 30.6803 1 
262 8.91474e-05 61 4 60.218 1 
264 0.000287871 540 1 29.0635 1 
281 9.80395e-05 109 4 48.3417 1 
302 4.21469e-05 108 4 35.3459 1 
300 0.000168004 134 4 61.0487 1 
283 0 19 5 47.0458 1 
257 0.000107553 544 5 20.4789 1 
246 0.000234786 34 5 58.3624 1 
254 7.56341e-05 46 5 67.1491 1 
258 0.000188564 21 5 65.0708 1 
262 0 174 4 66.1079 1 
266 5.70789e-06 29 4 31.3234 1 
276 3.25586e-05 133 4 16.3746 1 
284 5.86246e-05 65 4 33.2506 1 
281 0 18 4 54.0887 1 
264 4.80981e-06 179 5 46.0259 1 
261 9.13275e-05 32 5 33.2647 1 
252 0.000158924 146 5 22.4571 1 
240 2.50236e-05 95 5 81.0806 1 
224 4.56631e-05 77 4 39.1208 1 
252 3.53705e-05 58 4 56.1051 1 
254 4.5664e-05 231 4 58.0983 1 
257 0.000371015 116 4 25.5565 1 
260 0.000247816 166 4 28.5121 1 
264 0.000158925 71 4 56.2517 1 
258 2.68505e-05 115 4 34.3776 1 
281 0.00010565 24 4 11.5003 1 
300 3.2634e-05 40 4 26.4218 1 
285 6.62346e-05 129 4 45.1559 1 
272 2.86201e-05 6 4 63.0083 1 
268 5.70789e-06 180 5 38.0793 1 
259 1.24582e-05 10 5 53.0259 1 
262 4.21475e-05 174 4 69.0847 1 
260 6.04136e-05 172 4 13.5404 1 
265 2.85402e-05 169 4 59.2222 1 
268 6.05273e-05 226 4 36.219 1 
261 1.24586e-05 20 5 34.1311 1 
250 4.80981e-06 54 5 17.5062 1 
228 7.57483e-05 190 5 79.2833 1 
217 0.000152392 75 5 80.2222 1 
231 0.000335155 203 4 38.0655 1 
258 9.13275e-05 119 4 60.0675 1 
262 5.55468e-05 174 4 66.0908 1 
260 1.5221e-05 229 4 62.1559 1 
261 4.84773e-06 115 4 16.473 1 
270 9.36389e-05 175 4 17.4263 1 
275 6.71262e-06 49 4 13.4251 1 
285 6.62346e-05 129 4 45.1559 1 
292 2.68506e-05 103 5 54.0083 1 
301 7.56341e-05 135 5 54.0431 1 
290 0.000298929 1786 5 39.4079 1 
240 8.89525e-05 182 5 15.9896 1 
218 0.00011326 154 5 13.4877 1 
210 4.20715e-05 89 5 11.6868 1 
214 4.21466e-05 187 5 11.5449 1 
195 0 151 5 43.2415 1 
191 6.05267e-05 191 5 68.6236 1 
236 6.05267e-05 55 5 79.1133 1 
245 0.000550078 35 5 78.0655 1 
252 0.00012674 204 4 57.2442 1 
256 4.80999e-06 59 4 20.6107 1 
259 4.80999e-06 205 4 43.2988 1 
308 2.68505e-05 108 4 18.5405 1 
310 7.56346e-05 210 4 12.7122 1 
341 6.62353e-05 158 4 40.3506 1 
325 0.00015174 105 4 56.037 1 
294 3.26342e-05 86 5 54.0179 1 
286 5.2376e-05 86 5 49.0348 1 
360 0.000288953 156 4 52.1234 1 
357 4.84773e-06 105 4 49.1348 1 
357 4.84773e-06 105 4 49.1348 1 
314 8.89534e-05 541 4 32.4522 1 
291 0.000166101 212 4 50.4478 1 
291 0.000166101 212 4 50.4478 1 
283 0.000196544 220 4 62.2807 1 
283 0.000153217 220 4 63.2529 1 
269 6.05469e-05 222 4 80.0635 1 
265 4.56636e-05 222 4 75.0708 1 
262 3.26338e-05 127 4 18.473 1 
261 1.5221e-05 172 4 24.4162 1 
257 2.85394e-05 205 4 45.3048 1 
257 9.13275e-05 205 4 46.3423 1 
259 2.19714e-05 120 4 56.0822 1 
261 5.5546e-05 171 4 60.0717 1 
266 4.21469e-05 548 4 69.1022 1 
271 0 137 4 46.1437 1 
296 2.19339e-05 41 4 62.0619 1 
294 7.5748e-05 41 4 62.0114 1 
271 2.20319e-05 7 5 42.0331 1 
263 2.19338e-05 52 5 36.049 1 
266 9.34436e-05 29 4 19.4178 1 
270 0.000168194 175 4 38.3354 1 
293 6.71262e-06 123 4 62.0811 1 
269 5.70789e-06 26 5 52.0179 1 
261 5.70789e-06 20 5 30.1552 1 
261 0.000151854 48 4 45.2361 1 
279 5.70789e-06 63 4 13.4789 1 
301 7.33052e-05 160 4 49.1584 1 
307 0.000379632 1787 5 59.0865 1 
268 6.7128e-06 0 5 58.0083 1 
272 2.19942e-05 176 4 46.149 1 
292 6.71262e-06 124 4 59.0205 1 
280 1.24209e-05 42 5 48.0319 1 
269 5.70789e-06 26 5 52.0179 1 
287 0 31 4 58.033 1 
281 6.71244e-06 181 5 45.1026 1 
261 2.19723e-05 20 5 33.1379 1 
279 3.26334e-05 139 5 56.0146 1 
255 1.24203e-05 43 5 17.507 1 
254 5.23768e-05 43 5 21.4937 1 
249 6.04141e-05 74 5 11.6678 1 
239 0.000174265 147 5 29.6969 1 
234 9.13275e-05 148 5 52.5444 1 
232 1.5221e-05 149 5 59.4897 1 
196 0.000379872 187 5 41.2633 1 
191 3.52526e-05 188 5 15.7221 1 
213 9.13262e-05 89 5 11.5503 1 
230 0.000146954 88 5 13.1532 1 
279 5.23755e-05 87 5 37.3359 1 
409 3.52523e-05 215 4 45.1821 1 
462 0.000658752 1788 4 40.3861 1 
364 0.000326619 209 4 43.2817 1 
340 5.23762e-05 158 4 49.1963 1 
324 2.85398e-05 159 4 56.162 1 
280 5.8511e-05 51 4 52.0491 1 
263 5.70789e-06 179 5 50.0242 1 
261 3.26338e-05 171 4 63.0331 1 
256 9.13262e-05 118 4 42.3647 1 
252 0.000153216 235 4 52.473 1 
261 2.19336e-05 37 4 56.2838 1 
261 3.52521e-05 223 4 73.084 1 
261 1.24205e-05 224 4 78.1276 1 
267 0.00028787 82 4 61.2136 1 
262 5.54653e-05 174 4 69.0622 1 
262 0.000344668 174 4 61.0279 1 
262 0.000299171 127 4 27.3937 1 
262 6.75055e-06 174 4 67.0936 1 
263 0.000326357 121 4 66.1111 1 
277 6.71272e-06 133 4 11.5159 1 
278 5.24141e-05 50 4 36.1959 1 
263 5.5465e-05 136 5 55.0117 1 
263 3.52522e-05 52 5 38.0544 1 
265 5.70789e-06 0 5 54.0171 1 
273 5.54706e-05 139 5 41.0708 1 
282 2.50236e-05 19 5 51.0822 1 
255 0.00021292 543 5 21.7977 1 
255 2.19335e-05 543 5 20.574 1 
238 0.000234597 183 5 14.9135 1 
236 5.23768e-05 184 5 11.0357 1 
230 5.23755e-05 185 5 10.1783 1 
217 0.000122774 186 5 16.3283 1 
194 0.000126778 151 5 29.533 1 
232 1.2459e-05 149 5 46.6236 1 
233 0.000106077 94 5 74.2295 1 
203 0.00024759 76 5 74.473 1 
163 0.000213668 93 5 64.9202 1 
135 0.000696615 192 5 50.6711 1 
155 0.000475976 152 5 25.2436 1 
205 0.000106191 89 5 10.7334 1 
320 0.00096527 1902 5 65.0788 1 
97 0.00271888 1903 0 8.10103 1 
51 0.00215437 197 0 51 0 
40 0.001518 198 0 40 0 
31 0.00362522 199 0 31 0 
86 0.00134963 192 0 39.6373 1 
211 0.000212739 76 5 84.1265 1 
240 0.000513959 57 4 44.1826 1 
254 9.34436e-05 231 4 58.149 1 
